caption_length,comments,content_category,engagement_rate,followers_gained,hashtags_count,impressions,media_type,Sum of likes,post_id,Sum of reach,Sum of saves,Sum of shares,traffic_source,upload_date
1467,4145,Comedy,19.07,243,3,948149,Photo,158780,IG0009533,564490,13211,4721,Reels Feed,4/21/2025
1467,4532,Photography,12.55,227,30,1280209,Photo,142373,IG0016339,1174917,12118,1694,Explore,5/31/2025
1467,4604,Music,14.32,766,6,894990,Reel,111493,IG0028009,620424,9135,2961,Profile,5/24/2025
1467,4941,Beauty,23.56,429,7,415781,Carousel,91130,IG0018609,98055,674,1223,External,12/28/2024
1467,5487,Lifestyle,11.31,321,21,540085,Photo,51692,IG0029174,278735,2198,1687,Reels Feed,3/31/2025
1467,6976,Photography,8.88,79,20,464125,Video,19122,IG0009445,34684,11806,3330,Reels Feed,5/2/2025
1468,259,Photography,1.5,800,24,1281879,Reel,4744,IG0024086,785550,10928,3325,Explore,8/19/2025
1468,394,Music,9.05,248,0,1359217,Video,106912,IG0015590,880742,10710,4949,Explore,6/12/2025
1468,2078,Beauty,4.5,940,19,905603,Reel,29460,IG0019520,607040,6476,2758,Home Feed,11/19/2025
1468,2143,Fitness,10.41,18,21,1426527,Carousel,143574,IG0029009,1214107,2313,448,Explore,7/1/2025
1468,3086,Beauty,1.87,530,11,1062945,Photo,3246,IG0029616,905561,13499,40,Profile,11/16/2025
1468,4734,Food,12.02,505,15,685368,Reel,73208,IG0015930,416658,139,4274,Reels Feed,5/17/2025
1468,4900,Fashion,11.63,480,15,1661595,Video,184286,IG0023660,1517582,912,3209,Reels Feed,3/1/2025
1468,5439,Photography,7.64,495,14,1439439,Carousel,98099,IG0018086,1316151,5136,1305,Explore,2/3/2025
1468,5851,Music,21.27,364,16,666101,Photo,131937,IG0004797,308904,913,2967,Reels Feed,5/14/2025
1468,6971,Beauty,3.31,778,24,1243825,Photo,19276,IG0012051,1166550,13129,1758,Profile,6/28/2025
1468,7084,Photography,17.42,851,2,558988,Reel,81383,IG0019373,341747,7073,1821,Profile,3/5/2025
1468,7348,Beauty,6.65,404,1,2080595,Reel,115313,IG0026171,1959056,13988,1811,Home Feed,7/26/2025
1468,7930,Food,15.18,917,8,1087702,Photo,144926,IG0020663,613230,7470,4768,External,10/27/2025
1468,9352,Beauty,14.03,711,17,930735,Carousel,108100,IG0008476,886657,11762,1381,Explore,2/13/2025
1469,161,Food,12.05,90,14,1292198,Video,142202,IG0016714,1207468,10263,3145,External,3/19/2025
1469,1228,Fitness,26.75,819,4,347411,Video,88189,IG0005061,267796,1696,1805,Home Feed,8/20/2025
1469,1393,Photography,1.01,521,11,2091431,Photo,10960,IG0021956,1867675,4628,4149,Hashtags,12/29/2024
1469,1975,Comedy,9.24,489,20,405741,Video,32276,IG0017536,278075,2659,584,Home Feed,1/27/2025
1469,2231,Technology,33.48,450,9,456944,Carousel,147089,IG0029551,178875,1570,2084,Hashtags,2/16/2025
1469,3085,Fitness,10.79,680,26,996463,Photo,99315,IG0014777,758115,1600,3517,Hashtags,6/14/2025
1469,3242,Photography,6.26,371,2,1039046,Carousel,49842,IG0002942,1023180,11621,361,Reels Feed,3/22/2025
1469,3428,Fitness,8.64,69,16,2088293,Carousel,174203,IG0009775,1750836,2509,369,External,10/22/2025
1469,4458,Photography,8.77,470,7,1049066,Carousel,82047,IG0003564,952088,1374,4148,Profile,2/21/2025
1469,7299,Beauty,72.3,916,16,210370,Carousel,139263,IG0015182,92553,757,4780,Profile,10/13/2025
1469,7492,Comedy,4.38,877,29,2144507,Video,73249,IG0014856,1925856,10776,2460,Reels Feed,10/10/2025
1469,8473,Lifestyle,90.1,279,18,217410,Reel,181290,IG0014280,110680,3955,2174,Home Feed,2/8/2025
1469,8509,Travel,98.35,305,19,128656,Carousel,114441,IG0011324,109965,2777,805,Explore,4/8/2025
1469,8895,Music,1.79,5,16,2149427,Video,13542,IG0015559,1698030,14867,1201,Hashtags,3/6/2025
1470,376,Fashion,5.87,88,19,2078622,Photo,116541,IG0023106,1942100,3340,1726,Reels Feed,4/14/2025
1470,385,Music,7.1,196,26,417683,Video,25445,IG0011010,342364,2517,1301,Hashtags,3/2/2025
1470,392,Music,7.37,62,2,1718449,Photo,122045,IG0002074,1431331,2500,1776,Hashtags,2/5/2025
1470,1389,Photography,12.17,450,18,655597,Photo,68811,IG0016732,566271,6719,2835,External,9/11/2025
1470,4545,Music,5.9,188,24,1570989,Video,75694,IG0024900,1456702,9495,2947,Home Feed,8/26/2025
1470,4594,Lifestyle,10.52,388,13,1076129,Photo,103183,IG0026238,591258,3294,2131,Explore,11/29/2024
1470,4881,Travel,9.75,137,30,2089558,Carousel,184370,IG0006139,1711667,10074,4331,Home Feed,11/29/2024
1470,5697,Comedy,6.32,179,18,1693450,Photo,96577,IG0026630,1580390,3142,1675,Explore,2/20/2025
1470,6381,Photography,12.01,79,6,1439361,Video,156563,IG0018387,1339532,9812,53,Home Feed,3/10/2025
1470,8715,Fitness,22.66,266,19,905921,Carousel,185555,IG0012257,757450,7248,3730,Profile,3/23/2025
1470,9143,Photography,8.09,601,19,2131885,Video,152995,IG0006793,1997838,9820,550,Hashtags,1/17/2025
1471,552,Travel,5,88,5,2135871,Reel,92060,IG0029404,1728645,13485,727,Hashtags,1/5/2025
1471,1031,Fitness,9,182,10,2086213,Photo,179970,IG0024440,1893292,2051,4625,Reels Feed,5/31/2025
1471,1427,Lifestyle,9.03,961,30,1974341,Video,168053,IG0014475,1756816,5066,3644,Explore,12/8/2024
1471,2157,Music,123.05,402,21,42460,Reel,44052,IG0018773,36669,5132,904,Home Feed,1/19/2025
1471,3598,Food,3.56,969,10,1560973,Carousel,45460,IG0006994,1369912,3902,2685,External,4/2/2025
1471,3629,Technology,12.13,378,8,1221516,Photo,140829,IG0011336,836547,1983,1736,External,1/1/2025
1471,4195,Lifestyle,3.38,485,25,1195085,Reel,20932,IG0016046,1033226,14547,683,Hashtags,11/29/2024
1471,4890,Beauty,11.56,915,15,1256957,Video,125918,IG0001890,1198821,13769,779,Hashtags,11/28/2024
1471,5639,Fitness,16.88,668,15,818880,Reel,123968,IG0008781,751641,7562,1098,External,12/25/2024
1471,6189,Comedy,4.93,736,9,1798377,Photo,73358,IG0018896,1505871,8842,243,Explore,5/17/2025
1471,6342,Fashion,8.42,753,19,961320,Carousel,59387,IG0028599,617984,14929,300,Explore,11/11/2025
1471,6818,Technology,15.34,224,12,1404571,Reel,193939,IG0022896,1310163,11310,3431,Profile,8/20/2025
1471,7868,Fashion,6.34,725,26,1387343,Carousel,63745,IG0024285,1348558,13057,3220,Reels Feed,3/28/2025
1472,242,Music,3.7,152,9,1840066,Video,54319,IG0012578,1738562,10633,2903,Explore,3/30/2025
1472,262,Beauty,9.02,490,17,1981933,Video,175545,IG0003191,1519267,160,2875,External,5/20/2025
1472,418,Music,38.33,605,4,239819,Reel,79731,IG0025614,37780,9969,1800,Home Feed,6/6/2025
1472,822,Lifestyle,24.17,410,9,595830,Reel,128084,IG0024627,103650,13670,1439,Profile,6/18/2025
1472,1036,Technology,1.58,152,17,1274061,Reel,10357,IG0011726,779911,7872,817,Profile,8/31/2025
1472,1156,Food,9.04,536,13,1264477,Reel,101314,IG0026181,1011720,7798,3988,Profile,11/16/2025
1472,3035,Comedy,16.72,24,23,1215632,Photo,193700,IG0026763,752123,5858,615,Explore,8/21/2025
1472,3173,Music,12.05,244,3,1078339,Carousel,122776,IG0014948,647610,1241,2737,Explore,4/16/2025
1472,3347,Beauty,29.14,534,18,381929,Photo,105211,IG0006961,157443,2362,369,Profile,11/25/2024
1472,3771,Fitness,2.53,703,27,2076590,Reel,33480,IG0025872,1849612,11717,3541,Profile,3/14/2025
1472,4564,Fashion,9.28,449,2,1163685,Photo,94635,IG0016786,998115,7948,817,Hashtags,12/12/2024
1472,5140,Photography,7.61,246,29,1562303,Photo,102851,IG0005730,1372328,9761,1201,Explore,12/11/2024
1472,5253,Technology,13.02,428,24,599048,Carousel,65980,IG0025050,122250,4386,2353,Profile,2/13/2025
1472,5459,Technology,6.7,401,4,1058415,Carousel,56212,IG0010549,589130,7251,1939,Home Feed,6/15/2025
1472,6046,Music,19.75,413,16,552223,Reel,98447,IG0024502,458219,1666,2919,Reels Feed,1/23/2025
1472,6166,Music,14.21,579,13,1198732,Photo,157501,IG0027292,1018272,2194,4436,Reels Feed,12/5/2024
1472,6186,Technology,3.74,804,20,1204079,Photo,23648,IG0006615,847015,13240,1913,Explore,11/19/2024
1472,6965,Lifestyle,5.52,171,28,1845636,Photo,85720,IG0013092,1743097,7348,1809,Reels Feed,5/6/2025
1472,7321,Photography,8.74,427,30,1465256,Carousel,113797,IG0003924,1008776,2681,4220,Hashtags,6/17/2025
1472,7365,Fashion,6.44,970,27,1329663,Photo,75671,IG0025964,1202533,2615,41,Home Feed,12/7/2024
1472,9445,Comedy,5.53,223,21,1483917,Photo,68310,IG0018077,1474288,94,4205,Home Feed,3/25/2025
1473,839,Technology,1.18,228,15,1140327,Carousel,9936,IG0016879,1072950,2130,574,Reels Feed,1/14/2025
1473,2051,Fashion,10.29,740,25,1938747,Video,184145,IG0011725,1858386,11313,2026,Profile,8/28/2025
1473,2990,Food,10.27,193,7,1709375,Carousel,162774,IG0017528,1526982,5627,4205,Reels Feed,3/19/2025
1473,3792,Music,15.75,43,3,857381,Photo,120894,IG0019602,738187,8015,2297,External,8/15/2025
1473,3955,Beauty,6.39,679,7,2318993,Video,132006,IG0002793,1825095,10421,1774,Profile,2/13/2025
1473,4448,Technology,12.12,982,28,693982,Photo,67211,IG0013652,389058,7477,4998,Reels Feed,5/21/2025
1473,5083,Fitness,14.75,8,7,769710,Carousel,104621,IG0025354,474579,3549,250,Profile,4/6/2025
1473,5676,Food,65.86,383,1,301229,Video,174079,IG0016724,77393,13641,4993,Home Feed,5/15/2025
1473,6547,Travel,2.7,478,6,899558,Reel,7344,IG0012511,801294,6311,4094,Explore,12/12/2024
1473,6666,Comedy,4.42,11,6,1128472,Video,36859,IG0023975,1035313,2599,3712,Home Feed,7/4/2025
1473,7522,Beauty,49.64,155,21,419166,Reel,189416,IG0002524,375042,6866,4258,Profile,6/1/2025
1473,7797,Music,3.76,225,5,891905,Carousel,24075,IG0027835,563595,54,1612,External,4/1/2025
1473,8994,Travel,7.34,867,17,829178,Photo,34949,IG0017461,737211,12350,4556,External,10/18/2025
1474,610,Comedy,7.59,538,20,1823675,Reel,134386,IG0013759,1668441,616,2846,External,5/8/2025
1474,858,Photography,2.89,223,29,1294334,Carousel,31620,IG0026152,1118702,4492,456,Profile,9/4/2025
1474,2236,Technology,20.27,640,20,671371,Photo,127257,IG0008252,405664,1646,4920,Home Feed,10/21/2025
1474,2313,Technology,6.95,616,10,1568029,Carousel,97172,IG0023463,1366919,8812,685,External,10/18/2025
1474,2998,Fitness,9.73,385,6,1108860,Video,98810,IG0002785,1073896,2434,3599,Reels Feed,12/27/2024
1474,3922,Fitness,2.65,972,30,2166583,Photo,44585,IG0019760,1981965,4305,4639,Profile,8/9/2025
1474,6125,Photography,4.62,836,10,1300328,Carousel,42756,IG0018579,1001307,7795,3453,Hashtags,3/13/2025
1474,6142,Fashion,41.27,69,26,518410,Photo,198503,IG0008009,124145,5872,3414,Hashtags,12/9/2024
1474,7856,Photography,1.32,463,24,2247097,Reel,8859,IG0027261,1919197,10271,2702,Hashtags,10/21/2025
1474,8049,Lifestyle,33.91,523,1,559856,Carousel,169104,IG0006341,537245,9081,3607,Explore,5/8/2025
1474,9434,Technology,12.99,593,15,906446,Video,97998,IG0025638,826792,5759,4515,Explore,3/23/2025
1474,9805,Food,23.34,573,0,790390,Video,163101,IG0002035,607971,11180,425,Reels Feed,5/29/2025
1475,5,Food,5.33,138,18,1311972,Reel,54789,IG0014067,1235533,14997,174,Home Feed,1/11/2025
1475,847,Beauty,12.9,628,9,1035295,Carousel,127645,IG0015760,963598,3687,1324,Reels Feed,4/13/2025
1475,1332,Comedy,1.1,259,25,1551827,Video,3480,IG0011036,1243077,8249,3989,Home Feed,9/18/2025
1475,1845,Technology,41.97,253,9,312233,Carousel,120335,IG0027713,280718,5860,3018,Explore,5/22/2025
1475,2320,Comedy,2.26,636,23,1958737,Carousel,36577,IG0010145,1947242,1679,3631,Explore,5/28/2025
1475,2936,Technology,18.83,655,17,410209,Video,56848,IG0027226,192282,14907,2557,Reels Feed,5/3/2025
1475,3019,Fitness,9.52,825,10,843029,Video,70546,IG0002470,702086,5494,1216,Home Feed,8/29/2025
1475,4174,Fashion,11.96,596,26,1402951,Carousel,154946,IG0008158,1081300,7196,1438,Reels Feed,9/27/2025
1475,5949,Music,20.7,874,5,760594,Carousel,144723,IG0026315,327490,4119,2622,Profile,5/15/2025
1475,6910,Travel,15.99,232,5,583939,Carousel,72306,IG0023125,452580,13877,294,Reels Feed,5/30/2025
1475,6946,Music,4.57,8,15,1131170,Photo,40523,IG0026879,711418,2319,1877,Explore,10/10/2025
1475,7180,Music,9.34,129,7,1576405,Video,134003,IG0015598,1540432,2016,4107,Explore,10/2/2025
1475,9093,Music,1.1,182,11,1790856,Video,6375,IG0025131,1360844,2693,1556,Home Feed,5/14/2025
1475,9180,Technology,14.32,56,11,1237997,Photo,155517,IG0027597,896118,11772,766,Home Feed,3/21/2025
1475,9332,Music,7.47,391,6,771258,Video,37325,IG0010452,463789,10628,350,External,11/30/2024
1476,958,Music,8.28,400,21,2355267,Carousel,178942,IG0029617,1990508,11563,3513,Home Feed,9/26/2025
1476,973,Beauty,0.53,5,11,2020166,Reel,2235,IG0020092,1801648,7048,466,External,11/26/2024
1476,2071,Technology,2.36,802,10,1166027,Photo,14175,IG0005297,1068281,9533,1738,Hashtags,10/27/2025
1476,2127,Food,5.37,729,23,1457898,Reel,57428,IG0016257,1311408,14985,3804,Reels Feed,4/8/2025
1476,2558,Photography,18.7,39,9,490765,Reel,85075,IG0026899,426484,1996,2150,Explore,4/4/2025
1476,4217,Comedy,16.54,719,18,675490,Photo,98647,IG0014345,576824,5586,3256,Hashtags,8/14/2025
1476,4929,Technology,8.59,487,1,512511,Reel,28420,IG0010924,59240,6555,4113,Profile,7/27/2025
1476,5544,Fitness,2.89,256,29,1408755,Video,31846,IG0000592,1209682,2017,1323,External,6/5/2025
1476,6591,Fashion,4.75,595,12,970934,Carousel,34606,IG0019961,803271,2660,2266,Home Feed,5/5/2025
1476,6633,Beauty,33.48,851,7,295232,Photo,86511,IG0017739,24412,1917,3771,Profile,7/6/2025
1476,8389,Fashion,23.26,963,2,384776,Photo,78815,IG0022563,35325,200,2097,Explore,11/20/2024
1476,8981,Lifestyle,7.34,833,26,1433755,Video,93888,IG0026995,1060333,933,1456,External,1/16/2025
1477,221,Fitness,9.57,799,6,583941,Video,50325,IG0002687,161196,3682,1654,Explore,3/28/2025
1477,271,Fitness,14.9,69,17,471060,Video,63908,IG0028712,373944,2837,3174,Hashtags,5/26/2025
1477,499,Fashion,19.88,160,6,970105,Carousel,183323,IG0014859,686010,8428,636,Hashtags,5/14/2025
1477,2437,Food,4.79,367,20,707847,Photo,14421,IG0024080,677197,14015,3053,External,7/6/2025
1477,2632,Music,68.02,674,17,280011,Photo,176375,IG0028781,150304,11048,417,Hashtags,5/29/2025
1477,2743,Fitness,37.48,269,26,420660,Carousel,142755,IG0012627,345624,8909,3236,Reels Feed,12/20/2024
1477,4255,Lifestyle,10.48,551,13,1715282,Carousel,169859,IG0010012,1464065,1260,4347,Home Feed,2/26/2025
1477,5503,Travel,20.32,950,11,836904,Video,158409,IG0015662,384741,4974,1138,Hashtags,7/3/2025
1477,5739,Fashion,2.61,207,19,1013554,Carousel,11572,IG0009531,589428,6706,2449,Reels Feed,8/5/2025
1477,6079,Fitness,7.67,418,27,2402691,Carousel,167568,IG0014514,1966950,9975,601,Reels Feed,5/4/2025
1477,6967,Lifestyle,15.93,171,29,1179717,Carousel,168580,IG0004903,796780,10464,1888,Explore,3/26/2025
1477,8835,Beauty,2.68,60,9,1143825,Carousel,8646,IG0023090,798573,8381,4846,Explore,7/9/2025
1477,9111,Fashion,2.5,102,24,2204647,Carousel,33092,IG0005396,1825175,10440,2499,Explore,2/2/2025
1477,9208,Travel,4.76,174,6,1254600,Carousel,37095,IG0029773,811464,8713,4741,Hashtags,6/29/2025
1477,9401,Lifestyle,14.65,322,9,1427288,Carousel,191246,IG0016236,986524,7145,1257,Reels Feed,4/15/2025
1477,9843,Food,4.59,934,29,1690642,Reel,57283,IG0029012,1583881,6676,3795,Explore,6/14/2025
1477,9916,Music,7.56,801,13,2372901,Reel,161196,IG0013727,1894545,3876,4326,External,1/4/2025
1478,933,Music,3.2,446,4,1730120,Reel,43145,IG0019090,1400649,10408,814,Hashtags,3/8/2025
1478,1603,Travel,28.96,177,16,673304,Video,189812,IG0000891,376127,593,2996,Profile,9/9/2025
1478,1843,Fashion,24.01,96,18,704439,Video,161530,IG0019235,311666,4657,1083,Hashtags,8/9/2025
1478,3906,Comedy,53.19,592,18,281448,Carousel,133499,IG0007430,247657,8401,3889,Home Feed,1/16/2025
1478,5571,Fashion,10.57,243,15,460228,Carousel,32842,IG0020042,187195,6413,3832,Home Feed,7/10/2025
1478,5983,Beauty,3.62,681,29,1632075,Reel,46618,IG0022810,1216425,4870,1622,Home Feed,10/4/2025
1478,9000,Beauty,3.3,861,4,1997785,Carousel,47816,IG0013375,1832876,7944,1114,Explore,6/11/2025
1478,9685,Food,23.02,386,23,956308,Reel,190498,IG0011485,827409,14952,4981,Reels Feed,4/6/2025
1478,9751,Fashion,1.06,374,24,1910722,Photo,3516,IG0024705,1880648,5985,981,Home Feed,12/13/2024
1479,672,Music,25.78,22,2,375676,Photo,85658,IG0000404,65379,8685,1826,Explore,11/10/2025
1479,2390,Fitness,2,817,15,2334733,Carousel,32139,IG0023101,1843679,10792,1362,Explore,3/31/2025
1479,2857,Technology,10.02,604,16,748745,Reel,68613,IG0029779,555709,2613,948,Profile,1/30/2025
1479,2982,Music,11.17,702,27,1204612,Carousel,119268,IG0023409,746030,8955,3302,Explore,4/25/2025
1479,3086,Fitness,3.84,985,17,1276463,Photo,31287,IG0019468,884527,13111,1523,Explore,3/12/2025
1479,3659,Comedy,0.93,569,13,1606047,Photo,7408,IG0016837,1292162,1254,2657,Reels Feed,11/19/2025
1479,4320,Beauty,3.48,50,15,760063,Photo,15955,IG0015858,754739,1525,4627,Profile,10/12/2025
1479,4764,Fashion,10.64,161,30,588045,Reel,51761,IG0018936,383532,2847,3213,External,5/27/2025
1479,4946,Fashion,9.85,386,28,1757670,Photo,166260,IG0006013,1334306,768,1164,External,9/15/2025
1479,5055,Photography,10.13,351,30,984453,Reel,83359,IG0023710,833725,6788,4484,Home Feed,4/3/2025
1479,5207,Food,21.07,52,12,671272,Photo,124277,IG0011575,535287,11091,892,External,1/2/2025
1479,7755,Photography,8.84,641,11,2251650,Photo,177087,IG0015379,1780672,11180,2919,Reels Feed,4/10/2025
1479,9840,Food,3.21,508,19,1754310,Video,28851,IG0017721,1458352,14394,3197,External,12/17/2024
1480,33,Beauty,2.55,427,7,2044636,Photo,49058,IG0026025,1982107,1577,1423,Profile,2/26/2025
1480,82,Comedy,9.84,334,17,1190069,Reel,107465,IG0023410,989940,5071,4436,Reels Feed,6/12/2025
1480,567,Comedy,33.59,386,0,322839,Photo,102435,IG0008922,254147,560,4865,Explore,12/9/2024
1480,590,Fitness,22.68,297,7,551001,Carousel,111468,IG0007225,190798,11538,1390,Explore,9/23/2025
1480,1635,Fitness,27.32,222,15,505567,Video,136211,IG0004755,315684,42,228,External,10/16/2025
1480,2013,Music,13.36,606,14,783558,Photo,87756,IG0013475,340193,12452,2474,External,6/25/2025
1480,2094,Technology,1.21,312,11,2259181,Photo,10312,IG0012494,1905837,11897,3115,Hashtags,5/24/2025
1480,3565,Lifestyle,10.78,871,20,1662185,Reel,161191,IG0009708,1331671,12337,2104,Hashtags,3/29/2025
1480,6837,Fitness,3.64,924,9,1065549,Reel,20049,IG0016172,650686,8482,3378,Reels Feed,5/27/2025
1480,7674,Beauty,164.45,907,18,87115,Photo,131383,IG0022835,11478,4028,173,Reels Feed,2/21/2025
1480,7689,Lifestyle,49.39,117,19,336944,Carousel,153289,IG0029944,272473,1691,3733,Hashtags,9/19/2025
1480,8683,Music,12.21,696,8,1305812,Carousel,134927,IG0017205,1301355,11664,4126,Home Feed,6/22/2025
1480,8875,Comedy,12.97,757,8,1223930,Video,143933,IG0000559,1104483,4706,1169,Profile,5/13/2025
1480,9094,Fashion,3.42,104,2,2298590,Photo,50914,IG0011225,1876411,13596,4903,External,4/24/2025
1480,9685,Travel,48.29,643,23,261236,Video,101136,IG0002090,85688,12200,3118,External,7/9/2025
1481,184,Fashion,32.49,701,6,559412,Video,172483,IG0001084,396284,5332,3759,Reels Feed,10/28/2025
1481,865,Travel,1.94,77,17,1496219,Video,26445,IG0023399,1325982,1649,54,Profile,7/17/2025
1481,1005,Photography,27.21,959,18,648009,Video,157866,IG0021642,164201,12740,4724,External,10/29/2025
1481,2226,Music,31.71,625,6,201529,Carousel,58350,IG0023869,11026,2744,582,External,1/16/2025
1481,2331,Beauty,1.78,237,21,1461495,Photo,5571,IG0005571,1212073,13161,4880,Hashtags,7/24/2025
1481,3037,Lifestyle,1.46,526,27,1158691,Photo,8311,IG0014999,1000632,4922,678,Hashtags,3/14/2025
1481,3141,Fashion,16.15,762,1,746276,Video,101562,IG0015999,294408,12197,3622,Reels Feed,11/15/2025
1481,3296,Fashion,1.09,66,19,1043367,Carousel,7877,IG0011681,742381,125,55,Reels Feed,7/15/2025
1481,3827,Fashion,6.35,990,5,1013938,Video,57820,IG0026929,945750,1691,1016,External,11/26/2024
1481,3916,Fashion,6.23,588,16,1876937,Video,103093,IG0001562,1767525,9222,781,Reels Feed,1/5/2025
1481,4351,Food,16.19,451,23,553937,Reel,80239,IG0008978,502606,547,4549,Home Feed,1/19/2025
1481,6255,Comedy,3,877,29,1828073,Photo,40906,IG0003957,1742587,5309,2328,External,6/1/2025
1481,9196,Music,20.65,327,6,895510,Video,159638,IG0017566,459447,14326,1764,Hashtags,11/24/2024
1481,9207,Fashion,7.83,900,16,1996227,Carousel,134387,IG0004487,1961889,12720,81,Profile,9/16/2025
1481,9327,Technology,6.57,791,11,1550047,Video,79479,IG0006381,1138765,11271,1779,Profile,11/18/2025
1482,1088,Fashion,9.37,339,25,1151462,Reel,101290,IG0010255,936318,4952,617,Home Feed,8/30/2025
1482,1974,Lifestyle,5.87,781,20,2395807,Video,123661,IG0002107,1968188,14159,925,Reels Feed,8/3/2025
1482,2350,Lifestyle,9.03,531,28,1752956,Carousel,138985,IG0011277,1594641,13795,3171,Reels Feed,9/20/2025
1482,2445,Lifestyle,2.61,803,25,2223660,Photo,39431,IG0005969,1735627,12590,3509,Hashtags,6/12/2025
1482,2766,Travel,11.37,220,11,1652691,Carousel,181002,IG0009510,1563067,1770,2367,Home Feed,11/10/2025
1482,4908,Technology,14.8,308,29,565137,Reel,74585,IG0002006,431687,1184,2943,Hashtags,8/8/2025
1482,5223,Music,7.22,831,7,1998979,Photo,135274,IG0024778,1968957,3597,228,Profile,5/5/2025
1482,6261,Travel,32.87,67,14,555928,Video,162811,IG0013885,164775,9193,4467,External,8/12/2025
1482,6594,Comedy,0.84,912,6,1818715,Reel,2141,IG0022172,1692399,4635,1881,External,7/4/2025
1482,7224,Food,3.75,292,12,1020916,Photo,24155,IG0029656,677060,3498,3403,External,6/28/2025
1482,7326,Music,15.72,170,7,1095842,Carousel,150000,IG0009815,612148,12777,2200,Reels Feed,8/28/2025
1482,7410,Comedy,5.88,255,8,765503,Video,26175,IG0009743,566358,9184,2214,Profile,4/1/2025
1482,8049,Comedy,11.53,749,2,1212819,Video,127126,IG0001279,881016,3029,1672,Explore,12/25/2024
